ID LABEL
901082869992443905 EmotionReaction
900930770415570944 ChangeOfPlans
901227991182790656 NotSC
900692867382992896 Apathy
901443664383168514 NotSC
901285762108334081 NotSC
900765217226977281 NotSC
901491829174128640 NotSC
900909710001524738 Apathy
901462867018489856 NotSC
901155441551572993 OfficialDirectives
900722998730248192 ChangeOfPlans
900684456067031040 NotSC
901244062900125697 NotSC
901127546468696066 NotSC
900425847512936454 NotSC
901147130898919424 NotSC
901093305454215168 NotSC
901234698822832129 NotSC
900547781290467329 NotSC
901238167688413184 NotSC
900915356209991680 PhysicalActions
901145412773576704 EmotionReaction
901566240640159744 NotSC
900463708605952009 NotSC
901529041261473793 NotSC
900787824412241921 Suggestions
900902379691933697 NotSC
901150196305870848 NotSC
901152692545781761 NotSC
901228301859082242 NotSC
901321219173220353 EmotionReaction
901439037164183552 EmotionReaction
901291346094325760 NotSC
900890147079815168 NotSC
900940335420809219 PhysicalActions
901099289736294401 NotSC
900922545972621313 EmotionReaction
901260780653465600 NotSC
900955233085345793 NotSC
900833158555463694 FactSharing
901450566349590528 NotSC
901396182626443264 NotSC
900936142798934017 PhysicalActions
900810705145921536 NotSC
900709523144495104 PhysicalActions
900890492564537344 NotSC
901310046147137538 EmotionReaction
900875448816717825 Suggestions
901411847424925696 NotSC
901258925034659841 Apathy
901128673394339840 NotSC
900841728617447424 Apathy
900921081711775744 NotSC
900918331980599304 EmotionReaction
900908415454662656 EmotionReaction
901227492572311557 NotSC
900845571971395588 EmotionReaction
901469010075811840 NotSC
901226411431792640 Other
900180443420659712 NotSC
901302062801190912 NotSC
900759693450194944 EmotionReaction
901153517645299713 NotSC
900828034835644418 NotSC
901228660455337984 Apathy
901346301966733314 EmotionReaction
901329740476403712 NotSC
901071492665851904 EmotionReaction
900547783463141376 NotSC
901196682507030528 NotSC
900799514071773188 NotSC
900825113003782144 NotSC
901376434157084672 NotSC
901233799383482368 EmotionReaction
901562304101326848 NotSC
900908542944849920 NotSC
901452004794535937 NotSC
901561056345989120 NotSC
901430290165493760 EmotionReaction
901220687695794180 NotSC
901197804927897600 NotSC
900374365241573377 NotSC
901258109682888705 NotSC
900384788762251264 NotSC
901241078631862272 Apathy
901165252800385024 FactSharing
900771214641295362 NotSC
901283711928352773 NotSC
901173799336464384 NotSC
901187083909427200 NotSC
901281698012377088 NotSC
900073435921084416 NotSC
901149092205690881 EmotionReaction
901145530486722560 Apathy
901132892134408192 Apathy
900097365138432001 ChangeOfPlans
901281209187172352 NotSC
901271195890454530 NotSC
901268130927869952 NotSC
900795366697783296 NotSC
901228480398069761 EmotionReaction
900986270830211074 NotSC
901538358475857920 NotSC
901172956411375617 Apathy
901494036049121280 NotSC
901512595273920512 NotSC
900059103514566656 NotSC
901442416560963584 NotSC
900216064348491778 NotSC
900484486516817920 NotSC
901316182430674944 NotSC
901093669889089536 EmotionReaction
901265671799091200 NotSC
901232209608232961 EmotionReaction
901240285799251968 NotSC
900077727113412609 NotSC
901168591147589634 NotSC
901253345951854592 NotSC
901308169674047488 NotSC
901131174654992386 NotSC
900883611364323330 EmotionReaction
901230816818335744 NotSC
901163695157411840 EmotionReaction
900787615007481860 Suggestions
901147561360281600 NotSC
901158597161299968 NotSC
901220076128538624 NotSC
900728537942020097 ChangeOfPlans
900827898931798017 NotSC
901204383752306688 Apathy
901133845902352384 NotSC
901590532589309952 NotSC
901315955355246592 NotSC
901172060390600704 NotSC
900837079860609024 NotSC
901446246098927616 NotSC
901222306160271361 NotSC
900803137908482048 NotSC
900962087211474944 NotSC
900850607959015425 NotSC
900477419777388544 EmotionReaction
901451197327998976 NotSC
901127729747292164 PhysicalActions
901172674738696192 FactSharing
901525115283935232 Apathy
901070182965227520 NotSC
901384408736858113 NotSC
900796504532758528 NotSC
901016613394276352 EmotionReaction
900774790310625280 ChangeOfPlans
901472224003096576 NotSC
901100780710760449 NotSC
901103168553189376 NotSC
900411331236515840 Suggestions
901248334328995840 EmotionReaction
901136209761710080 NotSC
900824259328704512 FactSharing
901223839430041601 NotSC
901176286353260544 NotSC
901586786572521472 EmotionReaction
901407077242949632 NotSC
901420901568311300 FactSharing
901194311370289152 NotSC
901576477329813504 NotSC
901253469583101952 NotSC
900887486917992449 NotSC
901181866035818497 NotSC
901523704357818368 NotSC
900921782382845952 EmotionReaction
901170736999649282 PhysicalActions
901257884146831361 NotSC
901217770632826881 ChangeOfPlans
901152508671930370 NotSC
901481661732462592 Apathy
901258369066991616 NotSC
901082922186407936 NotSC
901278294917734400 NotSC
900934902677475328 FactSharing
900467714623459329 NotSC
900887751037419520 NotSC
901285628683444224 NotSC
900915288656531456 NotSC
901439364487671808 NotSC
900924039337840640 Apathy
901496661456949248 EmotionReaction
901356559288205312 NotSC
901193627648630785 NotSC
901077814023258112 NotSC
901308698773114882 NotSC
900827384714231814 NotSC
900784170108059649 NotSC
901168366978727941 ChangeOfPlans
901161114549051393 NotSC
900143823996821505 NotSC
901506696614301696 NotSC
901502562289012737 NotSC
901109295596662786 NotSC
900401456213372928 NotSC
901163809804615680 NotSC
901198156154753026 ChangeOfPlans
901328520604987394 NotSC
900896292511113216 NotSC
901213632675160066 NotSC
901435526569484288 NotSC
901266284956012544 NotSC
900430470172864512 NotSC
901136081588031489 NotSC
901185382880083968 NotSC
901089307796144133 PhysicalActions
901573109999906816 PhysicalActions
900830275759951874 NotSC
901187378395492353 NotSC
901233974617526272 EmotionReaction
901231791700418560 NotSC
901185184946671619 Other
901277614500982784 NotSC
901295520987193344 NotSC
901573455606411264 EmotionReaction
900822893298372608 EmotionReaction
900898248797433856 NotSC
901328718655885312 EmotionReaction
901123993452806144 NotSC
901138243218964480 PhysicalActions
900930689738174464 EmotionReaction
901239538714124288 Suggestions
900884436329410560 NotSC
901310811003604992 NotSC
901198512792252417 NotSC
901262910789488641 NotSC
901429847209193474 EmotionReaction
901578791864197120 EmotionReaction
901291378503802880 NotSC
900419559919845377 NotSC
901186580462714880 NotSC
901495145002151937 Apathy
901283731763318784 EmotionReaction
901144458443599873 NotSC
900379278004682753 EmotionReaction
901161875861360640 NotSC
900844723786723328 NotSC
900820818451726337 NotSC
900856331560783872 FactSharing
900893288932139009 NotSC
901502866724200448 NotSC
900749063754264580 FactSharing
900835839839797249 ChangeOfPlans
901424615083442176 NotSC
901568233773424640 Suggestions
901208109753839616 NotSC
901013784973672449 NotSC
901147887878406144 EmotionReaction
899841564649947137 NotSC
900525466192408576 EmotionReaction
900662654200676353 NotSC
901169166308212741 NotSC
901390441903513600 NotSC
901320626631213058 EmotionReaction
901212811459674112 FactSharing
901254323732197376 NotSC
901126476527022080 NotSC
901080856923688960 ChangeOfPlans
901214532919586816 NotSC
901182240268447744 NotSC
901283165171572736 NotSC
901510451472805890 NotSC
901397159173656578 NotSC
901232773817655297 Apathy
900129226791276544 NotSC
901222047002628096 EmotionReaction
901221806270554112 NotSC
901236427106783232 NotSC
901530814436999172 NotSC
901561160343879680 NotSC
901267854015811584 NotSC
901125789286006786 NotSC
900388565141606400 NotSC
900561055071576069 NotSC
901463985018548225 EmotionReaction
900917534148485120 NotSC
901073799839440896 NotSC
901210430957334530 NotSC
901111928612823043 NotSC
900823759476707328 Apathy
900169227688189952 EmotionReaction
901220003369943040 NotSC
900529766364786690 NotSC
900836958347440128 NotSC
901522851051732992 NotSC
901444438186184704 NotSC
900897653193658369 EmotionReaction
900414639565152257 NotSC
901376858792636416 NotSC
900773010256392192 Other
901464261167382528 NotSC
901182768469639170 EmotionReaction
901190971949535232 NotSC
901268214625304577 NotSC
900862025483595776 PhysicalActions
901258521127395328 NotSC
901067776588210176 PhysicalActions
900741803992862720 NotSC
900845003722850305 FactSharing
901128455269609472 NotSC
901349209466703872 EmotionReaction
901274555469230081 NotSC
901224824030318593 NotSC
900975190456139776 Apathy
901079750667644929 NotSC
901455017038807043 NotSC
901259538866860033 PhysicalActions
900733984942022657 NotSC
901488743265075200 NotSC
901170910039769088 NotSC
900832049724043268 NotSC
901089453577523201 NotSC
901561342741663748 Apathy
901281526964523009 NotSC
901173121293725698 NotSC
901246844289855489 NotSC
900830424259330049 OfficialDirectives
901312035950125056 EmotionReaction
901227428802154496 NotSC
900882835178913793 NotSC
901075160945500160 PhysicalActions
900968054779035649 ChangeOfPlans
901136188823785472 Apathy
901262942536183812 NotSC
901120298485002240 NotSC
901557325412130816 NotSC
900766472347234304 PhysicalActions
901508743199936516 NotSC
901227830222233601 NotSC
901251825235578880 NotSC
900849603947499521 NotSC
900736187006148608 NotSC
901300387059204096 PhysicalActions
901070665838624768 Suggestions
900752876762484736 NotSC
901556637554671617 NotSC
901449021616795649 EmotionReaction
901352933840826368 EmotionReaction
900873343930425344 Apathy
900852270333669378 OfficialDirectives
901218754696290305 PhysicalActions
900874856933339137 NotSC
901575169319342081 Suggestions
901208996148912128 Apathy
901292461494087680 NotSC
901497927285297154 NotSC
901458474156130304 NotSC
901302770220892162 PhysicalActions
900536764179390464 NotSC
900725937003790336 ChangeOfPlans
901336650218971136 NotSC
900905844518383616 Apathy
901150398639157248 NotSC
901230113768996868 EmotionReaction
900736812167114752 NotSC
901424359792758786 NotSC
901544154743939076 NotSC
901172692375674880 NotSC
901298896168734721 NotSC
901510148082065409 NotSC
901458357088907266 NotSC
901256239744770048 EmotionReaction
901569062085566465 NotSC
901267787498352640 NotSC
900579041543061505 NotSC
901069314085859329 EmotionReaction
900843680239669248 NotSC
901269770980519936 NotSC
901280709771505664 EmotionReaction
901209213866848257 NotSC
901512473437536257 NotSC
900694199582031873 NotSC
901149151844605952 EmotionReaction
900795306480160769 EmotionReaction
901265697359134720 NotSC
900803425453191168 NotSC
901060704584826880 NotSC
901219354251067392 NotSC
901196188925517824 NotSC
900858427190034432 NotSC
901386768267825152 NotSC
901190879909744645 NotSC
901192352425021441 Apathy
900903883454775296 Apathy
901229723967246336 NotSC
901264855663071234 Apathy
900877894444081152 NotSC
900765970444288000 ChangeOfPlans
901538413710630914 Apathy
900769283843792897 Apathy
901283101464305664 NotSC
900926854160363520 PhysicalActions
901307401420361728 NotSC
901121147043016708 NotSC
900545460267626496 NotSC
901576695932706816 NotSC
900818772210180102 EmotionReaction
900932986832551936 Other
901214886751068161 NotSC
900532272239190016 NotSC
901311745469370368 NotSC
900835720230776837 NotSC
900776495567785986 NotSC
901122970973810689 Suggestions
900847330643128321 EmotionReaction
900838895562182661 EmotionReaction
901143090374864896 EmotionReaction
900842465699258368 NotSC
901211330195181569 OfficialDirectives
901489017857994753 NotSC
900875484501864450 NotSC
901161659166855168 PhysicalActions
901321111186571264 EmotionReaction
900807659842150401 NotSC
900878468560375810 NotSC
901545132167753729 Apathy
901201419365167104 NotSC
901315858424901632 NotSC
901247384528850944 NotSC
901221513969401856 NotSC
900781561020375041 NotSC
901142122912509952 NotSC
901449708174008321 EmotionReaction
900753633641476100 Suggestions
901199463007629312 NotSC
901174730258034692 NotSC
900728441577844737 NotSC
900811073791688705 EmotionReaction
901147467101728769 EmotionReaction
901430369836298240 NotSC
901493834462486529 Apathy
901166433828208640 NotSC
901182164854878208 FactSharing
901567268366282753 NotSC
901344938193027072 NotSC
901471785459343365 NotSC
901131994029060097 NotSC
901164312068325377 ChangeOfPlans
901548856684548099 NotSC
900945861269532672 NotSC
899800204072955906 NotSC
900850615831732225 Apathy
900841899321327616 NotSC
901509087095083008 NotSC
901085911026421760 NotSC
901159660853579779 PhysicalActions
901415378043240448 NotSC
900894712722333696 ChangeOfPlans
901187125206450176 PhysicalActions
901070261788835840 EmotionReaction
901209171533721600 PhysicalActions
901487274789134338 NotSC
901550254734094337 Apathy
900750031095046144 NotSC
900477956853829632 NotSC
901438639267303425 NotSC
900572497632010244 PhysicalActions
900814594003922948 NotSC
901210050940862464 NotSC
901138525768364034 Apathy
901540924467146758 NotSC
900822502364073988 NotSC
901034353685405697 NotSC
900812444175671296 NotSC
901171764767727621 NotSC
901173863500873728 NotSC
901142545480257536 NotSC
900941998894350337 NotSC
901421810771734528 NotSC
901121779007180800 NotSC
900844515631800320 NotSC
900458225585311745 NotSC
901512450935324673 NotSC
901236568828125191 NotSC
901473298290274305 NotSC
901223691228520449 NotSC
901296775377690629 NotSC
900905983983198210 NotSC
901194332358795267 NotSC
901217792757772290 NotSC
901042323823505408 NotSC
901503724652290048 NotSC
901249389037051904 NotSC
900794087237971969 NotSC
900463118085742592 NotSC
900680721731342336 NotSC
901479460054159361 NotSC
901487000540381184 EmotionReaction
900409286525956097 NotSC
901462991601893376 NotSC
900079766912598019 NotSC
900474980030447616 OfficialDirectives
901157838474686464 ChangeOfPlans
900729159839830016 EmotionReaction
901146715436306432 NotSC
901099018524258304 NotSC
900563941516029953 NotSC
900917351968854016 NotSC
901524123762835457 NotSC
901266332905336832 NotSC
901160750219177984 EmotionReaction
901078711050678273 NotSC
901284076920999937 NotSC
900941428661997568 PhysicalActions
900497964157870080 EmotionReaction
901499879524106240 NotSC
901132794767839232 EmotionReaction
901508890336137216 NotSC
901264461083930624 NotSC
901173811369754624 PhysicalActions
901201799771828224 PhysicalActions
901242884187455488 NotSC
901328639630823424 EmotionReaction
901054119393284096 NotSC
901303781538897921 NotSC
901193264430284800 NotSC
901123974746308608 NotSC
901564310375329792 NotSC
900917025450622976 EmotionReaction
901252204589445120 Apathy
901462474301550593 NotSC
900959327225225217 Apathy
901172231329460224 NotSC
901478249359974400 NotSC
901280114561998849 NotSC
901237920312557568 NotSC
901502979412504576 NotSC
901217291337117696 NotSC
900855253997957121 NotSC
901263344878755841 PhysicalActions
900575083474890756 EmotionReaction
901332954231779328 NotSC
900784188797980674 NotSC
901505117442191360 NotSC
901165269971849216 NotSC
900770687262093313 EmotionReaction
901139969300934661 NotSC
901100341709729792 NotSC
901244053018292225 NotSC
901221035722387457 Apathy
901461510811037697 NotSC
901305193752653824 EmotionReaction
900830295397720069 Apathy
901239484293025792 NotSC
901156728389197824 NotSC
901046430776819712 NotSC
901575770455322624 NotSC
901200878371196928 NotSC
901406527864668161 NotSC
901204410507812864 Apathy
900791283584839681 EmotionReaction
900738142352936964 EmotionReaction
900782739959545857 EmotionReaction
900768927868956673 NotSC
901126544965476353 NotSC
901193500607250432 NotSC
900374326284648449 NotSC
901108157388394497 EmotionReaction
901151265178214408 NotSC
901121578741755904 Apathy
901239837889622019 NotSC
900844647504916480 Suggestions
901045590380949504 NotSC
900791038331236352 NotSC
901217520287440896 Apathy
901039545969516545 NotSC
900837363026460676 ChangeOfPlans
901556025500860416 EmotionReaction
900833370778861568 NotSC
901555745933721600 PhysicalActions
900907459195412480 NotSC
901125496850743296 NotSC
901345205072384000 NotSC
901530189787779072 NotSC
901513342866649092 NotSC
900870317064810499 FactSharing
901412678459174912 NotSC
900915258281381888 EmotionReaction
900893832727977985 Apathy
901558215728656389 NotSC
901208000295182336 Apathy
901199613323083776 ChangeOfPlans
901087944135643140 NotSC
900547888564105216 PhysicalActions
901594310231121923 PhysicalActions
899817233014292480 NotSC
901399414031429632 NotSC
900923396103524352 PhysicalActions
901236726873640961 NotSC
901326148487053312 EmotionReaction
900778718544711681 NotSC
901399943017103364 NotSC
900924924834922498 NotSC
901568235258077184 Apathy
900451236251656194 NotSC
900858581943296002 NotSC
901221320674992128 NotSC
901188902089883648 NotSC
900748575025573889 NotSC
901155299314339841 PhysicalActions
901058107178135552 NotSC
900883599653818370 PhysicalActions
900892204029313024 NotSC
900732679225823232 ChangeOfPlans
901159447074045953 EmotionReaction
901467658637496321 NotSC
901498067714801665 NotSC
900798473599152128 NotSC
901088393693720577 NotSC
900934774574923776 EmotionReaction
900725686968754176 NotSC
900785171485609984 Apathy
900658993865129984 NotSC
901115724567019522 NotSC
901121152365547520 PhysicalActions
901487026779832320 NotSC
901499398680719360 NotSC
901177217694224385 NotSC
901571729230848001 NotSC
901564960576176129 NotSC
901150989276852224 NotSC
901543476294189057 NotSC
901447824772136960 PhysicalActions
900734512560316417 NotSC
901097211991293952 NotSC
900161826343841792 NotSC
901546607379972097 NotSC
900776198728503298 PhysicalActions
901489636488482818 NotSC
900877224651476993 EmotionReaction
901109437196361730 PhysicalActions
901140242186547204 EmotionReaction
900718483578793984 NotSC
901300858595545088 NotSC
901182282928709632 NotSC
900422678141702145 NotSC
901137865471655936 NotSC
901421715049385984 ChangeOfPlans
900880964687155200 EmotionReaction
901099034135461888 Apathy
901568085135691778 NotSC
901511758371844096 OfficialDirectives
901158843253751808 NotSC
899984161221619713 NotSC
901292637742800897 Apathy
901151161771843584 NotSC
901527750070161409 NotSC
901262605318324224 NotSC
901262974698082304 EmotionReaction
901125367628533761 NotSC
900826123327680512 NotSC
901220467712946177 NotSC
901112799140745217 NotSC
900426939500044289 FactSharing
901256492376051712 NotSC
900875373335937025 NotSC
901108018452025345 NotSC
901530752290103296 EmotionReaction
900833077613785088 Apathy
901281459905978368 NotSC
900798128395341824 EmotionReaction
901400795513597953 EmotionReaction
901095263305183236 NotSC
901262730975481856 NotSC
901163919531704321 NotSC
901103951105449989 NotSC
901512830750425088 NotSC
901105421905252353 PhysicalActions
900705141464207360 EmotionReaction
900371450464481282 NotSC
901120501464141833 NotSC
901303923834855426 NotSC
900935618573856768 NotSC
901273315687497728 Apathy
901169360659775488 Apathy
900912732588867584 NotSC
901404863476760576 PhysicalActions
901317011766169600 NotSC
901529139408228352 NotSC
901166623570132994 NotSC
900869012934021120 FactSharing
900843398697013249 Apathy
900808706425794564 Suggestions
901290757268656128 NotSC
901320075101253632 NotSC
901366985036099584 NotSC
901476634716405761 PhysicalActions
900744284772724736 NotSC
900303212506435585 NotSC
901503241476878336 NotSC
901236690559397888 NotSC
901174946134667265 PhysicalActions
901463042084536321 NotSC
900779270569590784 NotSC
901234713716830208 NotSC
901294764661854208 NotSC
901455535211520000 NotSC
901385689790599168 NotSC
901164108107714561 NotSC
901199023448743938 ChangeOfPlans
901152819163545600 ChangeOfPlans
900914422255951872 NotSC
901352185241505792 EmotionReaction
900735519008620545 NotSC
901190627689476098 FactSharing
900531812275032064 NotSC
901454588049375232 NotSC
901222756649455616 EmotionReaction
900921920639692801 EmotionReaction
901086586804285440 EmotionReaction
901259822737367045 NotSC
901441001725865985 NotSC
901192177140862976 NotSC
900539283425050624 NotSC
901084581406879744 NotSC
901427836191477760 Other
900692600625262592 NotSC
900448728506671104 EmotionReaction
901219537567330306 NotSC
901227846445613057 NotSC
900712548928032768 NotSC
901152270993195009 ChangeOfPlans
901397746724241408 NotSC
901165572242669568 Apathy
900878077810679809 PhysicalActions
901283459762728964 NotSC
900815616298409984 NotSC
900921013730516992 NotSC
901522671648878592 NotSC
901229238203940866 PhysicalActions
901112684518703104 EmotionReaction
901463748950491136 EmotionReaction
901472513355546625 Apathy
900919526610612224 NotSC
901497887653330944 NotSC
900791342506364928 Apathy
900902576123719680 NotSC
901468651685019650 NotSC
901514433993822210 NotSC
900829568948461571 EmotionReaction
900857287891464192 NotSC
901257738893889537 NotSC
901432701592514561 NotSC
900899568430325765 ChangeOfPlans
900908431581827072 NotSC
900902698542809088 NotSC
901091428192989184 NotSC
901307644618698753 NotSC
901287514207551488 NotSC
900956783002271744 Apathy
901148698813640705 NotSC
901055436530618369 NotSC
901506595871436801 NotSC
901283986340753411 NotSC
900812427901710343 EmotionReaction
901535246105157632 Other
900970215239852032 NotSC
900916444866633728 NotSC
900870251662815232 NotSC
901090708995682304 NotSC
901195610849763328 NotSC
901277685502136320 NotSC
901276756749029377 NotSC
901505262992969729 NotSC
901352098763354116 NotSC
901497574263271424 NotSC
900897209360801792 NotSC
901192569513750528 Apathy
900086423881224194 NotSC
901539488333168641 OfficialDirectives
901487182879350784 NotSC
900443539242450944 NotSC
901110196327546880 NotSC
900804286187282433 NotSC
901311734945808385 EmotionReaction
900773765541502977 NotSC
901275776988962816 Apathy
901188734829416451 NotSC
901215306198032384 NotSC
901193955626426369 NotSC
901408445697490945 Other
900884174701199360 NotSC
901293185489678336 NotSC
901189062509432833 NotSC
900746463105486852 NotSC
900769006566727682 NotSC
901292354216353792 Suggestions
900895971147644934 NotSC
900953562611466243 NotSC
901418034501492736 NotSC
900927831403900928 EmotionReaction
901315130520199169 NotSC
901493569709625344 EmotionReaction
901497510711238656 NotSC
901150794040455169 EmotionReaction
900837534024040448 NotSC
899996855135862784 NotSC
901311082668711936 NotSC
901291762752344064 NotSC
900820800630132737 NotSC
901461431723462656 NotSC
901131695184912384 EmotionReaction
901117743252066305 OfficialDirectives
901206729278373888 NotSC
900776755753086976 NotSC
901193712272891904 FactSharing
900819297915867136 FactSharing
900815334411841536 Apathy
901485458097655808 NotSC
900785351056392192 NotSC
900765406847275008 NotSC
901412514684178433 NotSC
901299387128852484 EmotionReaction
901039238170464257 EmotionReaction
901163095632089089 NotSC
900898733772156934 NotSC
901186002177359877 NotSC
900863632451547137 EmotionReaction
901522351891918852 NotSC
901198888585105414 ChangeOfPlans
901490895987642369 NotSC
900831832979255297 EmotionReaction
900909410301747209 NotSC
900560992714752000 NotSC
901062981752152064 NotSC
901254454686691332 NotSC
901510573900345344 NotSC
901433135455502336 NotSC
901437145482756096 NotSC
901190534928224257 NotSC
901432062011486208 NotSC
901222789440581632 NotSC
901181212299055105 NotSC
900742344491847684 Suggestions
901272711007277057 EmotionReaction
901524207456190465 NotSC
901437818332995584 NotSC
900712247198089218 NotSC
900582651870007296 EmotionReaction
901274807995703296 NotSC
901125202163224578 ChangeOfPlans
901212030526509056 NotSC
901388470790365188 NotSC
900877666353643520 NotSC
901136494517248004 NotSC
901225168240070660 NotSC
901037203450671104 NotSC
901123785079877632 NotSC
900402488351875072 NotSC
901181894045425664 NotSC
901500218260279296 Apathy
900856462536318976 NotSC
901328856350470146 NotSC
901264366691115008 NotSC
900936751065161729 PhysicalActions
901086526091788297 ChangeOfPlans
900850677169225729 EmotionReaction
900435949607239680 NotSC
901251753156411392 NotSC
900706725053026304 NotSC
901197768609468419 NotSC
900909252008607744 NotSC
901456142194397188 ChangeOfPlans
901225273915559937 NotSC
901185967872249860 NotSC
900651845663830016 NotSC
901115735711391744 NotSC
900792234873933825 FactSharing
901178280790904833 NotSC
900143007248375808 NotSC
900475149283201024 NotSC
901328776210128896 EmotionReaction
901235905473777665 NotSC
901335611893743616 EmotionReaction
901454341114146817 NotSC
901247874922577920 NotSC
901592845311774720 PhysicalActions
901183909320429569 NotSC
901302720694542336 EmotionReaction
901080884291526657 EmotionReaction
901445705868468224 Other
901189685715890176 NotSC
901181797148626944 NotSC
901269849149722624 NotSC
901541611338964994 NotSC
901459093923270657 NotSC
900932052022939649 Apathy
900076775035817984 NotSC
900182054561828864 FactSharing
900766563606949888 OfficialDirectives
901268143716347908 NotSC
901275205099810816 NotSC
900914658785333248 EmotionReaction
901258632939134980 NotSC
901238890639613953 NotSC
901191154548572165 NotSC
900781114863890432 NotSC
900918441753939968 NotSC
901212139716841472 NotSC
900774111818985472 ChangeOfPlans
900559502432493568 NotSC
901108515867152384 PhysicalActions
901123935194025985 NotSC
901469729709281280 PhysicalActions
901256245004427268 EmotionReaction
900840510708961281 NotSC
901193719587667969 NotSC
901127076719316993 NotSC
901061370996764672 Apathy
900767401129766913 EmotionReaction
901471277608820736 OfficialDirectives
901536621664882688 NotSC
901247806790410240 NotSC
901461518910468096 NotSC
901078692729946112 ChangeOfPlans
900775512733298689 EmotionReaction
900480033428516864 NotSC
901357907186298882 EmotionReaction
901152689534500865 NotSC
901131278430474241 NotSC
901246145648873474 NotSC
900842391309090818 NotSC
901446079924842496 NotSC
901248560662016000 Apathy
901108230817972224 NotSC
900872588808904704 PhysicalActions
901223199551238144 NotSC
901450729822531585 NotSC
900827120330518528 OfficialDirectives
901439835579318274 NotSC
901260577246523393 NotSC
899839463379042304 NotSC
900536978843873280 Suggestions
900744115419324416 ChangeOfPlans
901346414504050688 NotSC
901120228486262785 NotSC
901110758968315904 NotSC
900388368000876544 EmotionReaction
901291786454355968 NotSC
901565773759619072 NotSC
901383161581621248 NotSC
901264266166185984 NotSC
900439964797816832 EmotionReaction
900210228179939328 NotSC
901146998883192834 EmotionReaction
901219603359182848 ChangeOfPlans
900887887960584192 NotSC
901244368056614912 PhysicalActions
901109903988752388 NotSC
901148856452251652 NotSC
901005611676172288 NotSC
900521016308486144 NotSC
901249879363780608 NotSC
901128417797693440 NotSC
900893941763067904 EmotionReaction
901125756411138048 FactSharing
900786630688157696 NotSC
901588760441364480 EmotionReaction
901052055401398273 NotSC
901538404873187328 EmotionReaction
901192354253746176 EmotionReaction
901291117269983233 Apathy
901589589718159360 NotSC
901443199545298944 EmotionReaction
900926758169522176 EmotionReaction
900460375447154690 NotSC
901171278052294657 NotSC
900779134284115972 FactSharing
901114101375651840 NotSC
901470934955163653 NotSC
901246710030225412 NotSC
900923844302704640 NotSC
900778935369297923 NotSC
901219177901563906 NotSC
901572191891881986 NotSC
901535347863166977 EmotionReaction
901300486841786368 NotSC
901117319027535876 NotSC
901110745475186688 NotSC
901358152960102400 NotSC
901050739463782400 NotSC
901406529257177088 NotSC
901575312814825472 Apathy
901230418082639872 NotSC
901475591404359681 Apathy
901464630417141761 NotSC
900947326545481733 NotSC
901160251386351616 NotSC
901324209372237824 EmotionReaction
901074236068028416 NotSC
900951698922913792 NotSC
901474960987893762 EmotionReaction
900774908346736641 EmotionReaction
901116127337689088 Apathy
901447643095846913 NotSC
901126043842392064 EmotionReaction
901151589850808320 NotSC
900812055724396544 EmotionReaction
901282861474603008 NotSC
900699439811235840 Suggestions
901125481080266753 NotSC
900735205815840773 NotSC
901147213077909505 Suggestions
901520078646235136 NotSC
900927302267174912 Other
900875846025711618 PhysicalActions
900832653783564292 NotSC
900506701799051264 NotSC
901571771282935809 EmotionReaction
901341150568697856 PhysicalActions
901104285735428097 ChangeOfPlans
901440529594028033 NotSC
901228413360517121 NotSC
901281226325192704 EmotionReaction
900497619163766785 EmotionReaction
901492302161604609 NotSC
901584302269489153 NotSC
900883913626836992 NotSC
901292649151442945 NotSC
901058268512038912 NotSC
900797572125798402 NotSC
901289069510103040 NotSC
900808944985264131 EmotionReaction
901104229066190848 OfficialDirectives
900903441559683074 NotSC
900865431422078976 NotSC
901072512175534080 NotSC
901266121977933824 ChangeOfPlans
901274282197753857 PhysicalActions
900843643623399425 NotSC
901349802813919232 NotSC
901125037608062976 NotSC
901105719612780544 NotSC
901357789095763968 Apathy
901236232763703296 NotSC
901312038756118528 NotSC
900914613440663554 NotSC
901496290227433472 NotSC
901512480702300160 NotSC
901286068179349506 NotSC
901120943434674177 NotSC
901133530893352960 ChangeOfPlans
901167072557887489 EmotionReaction
901024808862875648 Suggestions
901234924228927493 NotSC
901160582140891136 PhysicalActions
901177944940433408 NotSC
901328484538232832 NotSC
901192482880466945 NotSC
901245693968478209 NotSC
900874440279502848 EmotionReaction
900503031783010305 EmotionReaction
901163312871821314 NotSC
900849678689939457 NotSC
901305225247678464 NotSC
901308787163901952 NotSC
901556840609271808 NotSC
901077438507167744 NotSC
900868103285993473 NotSC
901283257739771904 NotSC
901321979051069440 NotSC
901490679829934081 NotSC
900919402526388224 NotSC
901065326410027008 NotSC
901432796916404228 NotSC
900549938614067202 NotSC
900909512999268352 Other
901560771167096835 NotSC
900875905727332352 NotSC
901131871811252224 NotSC
900125957968756736 NotSC
901208926053650432 NotSC
901092372045582336 NotSC
901573458500472832 Apathy
901364842887606273 EmotionReaction
901224526259867648 EmotionReaction
900674899311824897 NotSC
901106253228892161 Suggestions
900941294993670153 NotSC
900817149010345984 PhysicalActions
901283564481912832 NotSC
900918928213495808 NotSC
900715255386353664 EmotionReaction
900906553619996672 NotSC
901560518875521024 EmotionReaction
901261874309844993 NotSC
900916604812374016 EmotionReaction
901454822662176770 NotSC
901151690371543044 EmotionReaction
901229958621691905 NotSC
901194855900217348 Other
